user_id,week,quiz_correct
117749,4,0.395
117749,5,
117749,6,
117749,7,
117749,8,
117749,9,
117881,0,0.7368421052631579
117881,1,0.1
117881,2,
117881,3,
117881,4,
117881,5,
117881,6,
117881,7,
117881,8,
117881,9,
118125,0,0.5789473684210527
118125,1,
118125,2,
118125,3,
118125,4,
118125,5,
118125,6,
118125,7,
118125,8,
118125,9,
118263,0,0.8947368421052632
118263,1,
118263,2,
118263,3,
118263,4,
118263,5,
118263,6,
118263,7,
118263,8,
118263,9,
118557,0,0.7982456140350878
118557,1,0.3
118557,2,
118557,3,
118557,4,
118557,5,
118557,6,
118557,7,
118557,8,
118557,9,
118650,0,0.6469297368421052
118650,1,0.6791666666666667
118650,2,0.8994044999999999
118650,3,0.8533333333333333
118650,4,0.744
118650,5,0.953125
118650,6,0.8055555555555556
118650,7,0.90625
118650,8,0.8382352941176471
118650,9,0.6091457708333333
118838,0,0.8947368421052632
118838,1,0.3375
118838,2,0.4184525
118838,3,
118838,4,
118838,5,
118838,6,
118838,7,
118838,8,
118838,9,
119232,0,0.9385963157894736
119232,1,0.7583329999999999
119232,2,0.7636912499999999
119232,3,0.624
119232,4,0.5774999999999999
119232,5,0.84375
119232,6,0.7916666666666667
119232,7,0.6166666666666667
119232,8,0.9264705882352942
119232,9,0.7492147961760462
119462,0,1.0
119462,1,
119462,2,
119462,3,
119462,4,
119462,5,
119462,6,
119462,7,
119462,8,
119462,9,
119527,0,0.9276315789473684
119527,1,0.7444443333333334
119527,2,0.8404745833333334
119527,3,0.6299999999999999
119527,4,0.525
119527,5,0.9166666666666666
119527,6,0.4259255555555555
119527,7,0.425
119527,8,0.7647058823529411
119527,9,0.5047586772486773
119928,0,0.7719294736842105
119928,1,
119928,2,0.7541666666666668
119928,3,0.4
119928,4,
119928,5,0.8125
119928,6,0.7129633333333333
119928,7,
119928,8,
119928,9,
120071,0,0.9035084210526316
120071,1,0.775
120071,2,0.908925
120071,3,0.9466666666666668
120071,4,0.795
120071,5,0.84375
120071,6,0.8333333333333334
120071,7,0.8125
120071,8,0.9411764705882352
120071,9,0.8300211746031746
120158,0,0.8947368421052632
120158,1,0.508333
120158,2,0.7803575
120158,3,
120158,4,
120158,5,
120158,6,
120158,7,
120158,8,
120158,9,
120312,0,0.8421052631578947
120312,1,
120312,2,
120312,3,
120312,4,
120312,5,
120312,6,
120312,7,
120312,8,
120312,9,
120432,0,0.9473684210526316
120432,1,0.8833334
120432,2,0.8096716666666667
120432,3,
120432,4,
120432,5,
120432,6,
120432,7,
120432,8,
120432,9,
120641,0,0.7017547368421052
120641,1,0.266667
120641,2,0.6184525
120641,3,
120641,4,
120641,5,
120641,6,
120641,7,
120641,8,
120641,9,
121478,0,0.964912105263158
121478,1,0.8888889999999999
121478,2,0.9142852083333334
121478,3,0.32
121478,4,
121478,5,
121478,6,
121478,7,
121478,8,
121478,9,
121815,0,0.6666663157894737
121815,1,
121815,2,
121815,3,
121815,4,
121815,5,
121815,6,
121815,7,
121815,8,
121815,9,
121851,0,0.7631581578947368
121851,1,0.5
121851,2,0.7226179166666667
121851,3,0.4022222222222222
121851,4,0.5583333333333333
121851,5,0.546875
121851,6,
121851,7,
121851,8,
121851,9,
122270,0,0.7543863157894737
122270,1,
122270,2,0.688095
122270,3,0.1333333333333333
122270,4,
122270,5,
122270,6,
122270,7,
122270,8,
122270,9,
122308,0,0.9210526315789472
122308,1,0.3
122308,2,0.6428575
122308,3,
122308,4,
122308,5,
122308,6,
122308,7,
122308,8,
122308,9,
122331,0,0.8771926315789473
122331,1,0.8
122331,2,0.8541666666666666
122331,3,0.7066666666666667
122331,4,0.52
122331,5,0.9375
122331,6,
122331,7,
122331,8,
122331,9,
122358,0,0.9736842105263158
122358,1,0.7
122358,2,
122358,3,
122358,4,
122358,5,
122358,6,
122358,7,
122358,8,
122358,9,
122582,0,0.8362571929824562
122582,1,
122582,2,0.5684520833333334
122582,3,0.4819047619047619
122582,4,0.55375
122582,5,0.8333333333333334
122582,6,0.7777777777777778
122582,7,0.505
122582,8,0.4823529411764706
122582,9,0.5927721785714285
122669,0,0.7368421052631579
122669,1,
122669,2,
122669,3,
122669,4,
122669,5,
122669,6,
122669,7,
122669,8,
122669,9,
122857,0,0.9254384210526316
122857,1,
122857,2,
122857,3,
122857,4,
122857,5,
122857,6,
122857,7,
122857,8,
122857,9,
123004,0,0.5964915789473684
123004,1,
123004,2,
123004,3,
123004,4,
123004,5,
123004,6,
123004,7,
123004,8,
123004,9,
123320,0,0.8304094736842105
123320,1,
123320,2,0.7857133333333334
123320,3,
123320,4,
123320,5,
123320,6,
123320,7,
123320,8,
123320,9,
123326,0,0.9692984210526316
123326,1,0.8516666
123326,2,0.9589291666666666
123326,3,
123326,4,
123326,5,
123326,6,
123326,7,
123326,8,
123326,9,
123447,0,0.9736842105263156
123447,1,
123447,2,
123447,3,
123447,4,
123447,5,
123447,6,
123447,7,
123447,8,
123447,9,
123904,0,0.5789473684210527
123904,1,
123904,2,
123904,3,
123904,4,
123904,5,
123904,6,
123904,7,
123904,8,
123904,9,
123987,0,0.5877189473684211
123987,1,
123987,2,
123987,3,
123987,4,
123987,5,
123987,6,
123987,7,
123987,8,
123987,9,
124039,0,0.880117192982456
124039,1,
124039,2,0.6886908333333333
124039,3,0.2
124039,4,
124039,5,0.9453125
124039,6,
124039,7,
124039,8,
124039,9,
124381,0,0.4824557894736842
124381,1,
124381,2,0.5422616666666666
124381,3,
124381,4,
124381,5,
124381,6,
124381,7,
124381,8,
124381,9,
124480,0,0.9824563157894736
124480,1,0.975
124480,2,0.9091656666666668
124480,3,
124480,4,
124480,5,
124480,6,
124480,7,
124480,8,
124480,9,
124519,0,0.8918129824561403
124519,1,0.3125
124519,2,0.5559525000000001
124519,3,
124519,4,
124519,5,
124519,6,
124519,7,
124519,8,
124519,9,
124707,0,0.8128652631578946
124707,1,0.3
124707,2,0.6855163888888889
124707,3,0.2666666666666666
124707,4,0.5625
124707,5,0.8125
124707,6,0.632715925925926
124707,7,0.4083333333333334
124707,8,0.5931372549019608
124707,9,0.451341893738977
125193,0,0.9122808421052632
125193,1,
125193,2,
125193,3,
125193,4,
125193,5,
125193,6,
125193,7,
125193,8,
125193,9,
125267,0,0.6578947368421053
125267,1,
125267,2,
125267,3,
125267,4,
125267,5,
125267,6,
125267,7,
125267,8,
125267,9,
125290,0,0.912280701754386
125290,1,0.8416669999999999
125290,2,0.9565454545454546
125290,3,0.8333333333333334
125290,4,0.7875
125290,5,0.96875
125290,6,0.8032408333333333
125290,7,0.8583333333333334
125290,8,1.0
125290,9,0.8532571010860484
125348,0,0.8713452631578947
125348,1,0.4
125348,2,0.7253972222222221
125348,3,0.536
125348,4,0.3075
125348,5,0.890625
125348,6,
125348,7,
125348,8,
125348,9,
125533,0,0.8947368421052632
125533,1,0.7972223333333334
125533,2,0.8583333333333334
125533,3,0.8183333333333334
125533,4,0.5225000000000001
125533,5,0.875
125533,6,0.5999997777777778
125533,7,0.3083333333333333
125533,8,0.7352941176470589
125533,9,0.6716911805555557
125534,0,0.888157894736842
125534,1,0.204167
125534,2,
125534,3,
125534,4,
125534,5,
125534,6,
125534,7,
125534,8,
125534,9,
125567,0,0.8771926315789473
125567,1,
125567,2,
125567,3,
125567,4,
125567,5,
125567,6,
125567,7,
125567,8,
125567,9,
125601,0,0.8274852631578947
125601,1,
125601,2,
125601,3,
125601,4,
125601,5,
125601,6,
125601,7,
125601,8,
125601,9,
125831,0,0.6192983157894737
125831,1,0.05
125831,2,
125831,3,
125831,4,
125831,5,
125831,6,
125831,7,
125831,8,
125831,9,
125977,0,1.0
125977,1,
125977,2,
125977,3,
125977,4,
125977,5,
125977,6,
125977,7,
125977,8,
125977,9,
126510,0,0.986842105263158
126510,1,0.87708325
126510,2,0.931845
126510,3,0.6853333333333333
126510,4,0.67125
126510,5,0.828125
126510,6,0.7574073333333333
126510,7,0.74375
126510,8,0.823529411764706
126510,9,0.8265043187830687
126554,0,0.5263157894736843
126554,1,0.45
126554,2,0.3351191666666667
126554,3,0.1666666666666666
126554,4,0.29
126554,5,0.25
126554,6,0.2685188888888888
126554,7,0.1
126554,8,0.2941176470588235
126554,9,0.4038453656462585
126612,0,0.9364034210526316
126612,1,0.6742424545454546
126612,2,0.9274783333333332
126612,3,0.8340740740740741
126612,4,0.6966666666666667
126612,5,0.890625
126612,6,0.8111111111111111
126612,7,0.67
126612,8,0.8352941176470587
126612,9,0.7956296726190476
126664,0,0.894736842105263
126664,1,0.483333
126664,2,0.8851166666666667
126664,3,0.8533333333333333
126664,4,0.8550000000000001
126664,5,0.90625
126664,6,0.8703705555555555
126664,7,0.5666666666666668
126664,8,0.8137254901960785
126664,9,0.609347074829932
126916,0,0.9473684210526316
126916,1,0.35
126916,2,0.8769041666666666
126916,3,
126916,4,
126916,5,
126916,6,
126916,7,
126916,8,
126916,9,
127008,0,0.9254384210526316
127008,1,0.8
127008,2,0.9497020833333334
127008,3,0.91
127008,4,0.8366666666666666
127008,5,0.9270833333333334
127008,6,0.8518518518518517
127008,7,0.875
127008,8,1.0
127008,9,0.9085172142857144
127621,0,0.8859652631578947
127621,1,
127621,2,
127621,3,
127621,4,
127621,5,
127621,6,
127621,7,
127621,8,
127621,9,
128004,0,0.2543863157894737
128004,1,0.708333
128004,2,0.3294641666666666
128004,3,0.1333333333333333
128004,4,0.12
128004,5,0.25
128004,6,0.4642856031746031
128004,7,0.6472222222222223
128004,8,0.5561497326203209
128004,9,0.6380740314691768
128095,0,0.631578947368421
128095,1,
128095,2,
128095,3,
128095,4,
128095,5,
128095,6,
128095,7,
128095,8,
128095,9,
128180,0,0.9057018421052632
128180,1,0.6895832500000001
128180,2,
128180,3,
128180,4,
128180,5,
128180,6,
128180,7,
128180,8,
128180,9,
128347,0,0.6710526315789473
128347,1,
128347,2,
128347,3,
128347,4,
128347,5,
128347,6,
128347,7,
128347,8,
128347,9,
128455,0,0.4152045614035087
128455,1,
128455,2,
128455,3,
128455,4,
128455,5,
128455,6,
128455,7,
128455,8,
128455,9,
128829,0,0.8771926315789473
128829,1,0.75
128829,2,0.8303575
128829,3,0.7466666666666666
128829,4,0.64
128829,5,0.90625
128829,6,0.9444444444444444
128829,7,0.6125
128829,8,0.088235294117647
128829,9,0.4471048164682539
128900,0,0.8771931578947368
128900,1,
128900,2,
128900,3,
128900,4,
128900,5,
128900,6,
128900,7,
128900,8,
128900,9,
129123,0,0.9429826315789474
129123,1,
129123,2,0.960911111111111
129123,3,0.5433333333333333
129123,4,0.09
129123,5,
129123,6,
129123,7,
129123,8,
129123,9,
129692,0,0.9605263157894736
129692,1,
129692,2,
129692,3,
129692,4,
129692,5,
129692,6,
129692,7,
129692,8,
129692,9,
129789,0,0.6842105263157895
129789,1,
129789,2,
129789,3,
129789,4,
129789,5,
129789,6,
129789,7,
129789,8,
129789,9,
129967,0,0.6140347368421053
129967,1,
129967,2,
129967,3,
129967,4,
129967,5,
129967,6,
129967,7,
129967,8,
129967,9,
130304,0,0.8947368421052632
130304,1,
130304,2,
130304,3,
130304,4,
130304,5,
130304,6,
130304,7,
130304,8,
130304,9,
130346,0,0.2105263157894736
130346,1,0.1
130346,2,0.3279758333333333
130346,3,0.2
130346,4,0.12
130346,5,0.375
130346,6,0.0648147777777777
130346,7,0.05
130346,8,0.088235294117647
130346,9,
130550,0,0.5614031578947368
130550,1,
130550,2,
130550,3,
130550,4,
130550,5,
130550,6,
130550,7,
130550,8,
130550,9,
130593,0,0.9385965789473684
130593,1,
130593,2,
130593,3,
130593,4,
130593,5,
130593,6,
130593,7,
130593,8,
130593,9,
130651,0,0.964912105263158
130651,1,
130651,2,
130651,3,
130651,4,
130651,5,
130651,6,
130651,7,
130651,8,
130651,9,
131427,0,
131427,1,
131427,2,0.4696425
131427,3,
131427,4,
131427,5,0.375
131427,6,
131427,7,
131427,8,
131427,9,
131836,0,0.4736842105263157
131836,1,
131836,2,
131836,3,
131836,4,
131836,5,
131836,6,
131836,7,
131836,8,
131836,9,
132438,0,0.4956142105263157
132438,1,
132438,2,
132438,3,
132438,4,
132438,5,
132438,6,
132438,7,
132438,8,
132438,9,
132654,0,0.8333331578947368
132654,1,
132654,2,0.8523816666666667
132654,3,0.3
132654,4,0.35
132654,5,0.8125
132654,6,
132654,7,
132654,8,
132654,9,
133054,0,0.8333331578947368
133054,1,
133054,2,0.3440475
133054,3,
133054,4,
133054,5,
133054,6,
133054,7,
133054,8,
133054,9,
133199,0,0.7105263157894737
133199,1,0.2833335
133199,2,
133199,3,
133199,4,
133199,5,
133199,6,
133199,7,
133199,8,
133199,9,
133230,0,0.9473684210526316
133230,1,0.9
133230,2,0.8601166666666668
133230,3,0.92
133230,4,0.8
133230,5,0.96875
133230,6,0.7222222222222222
133230,7,0.575
133230,8,0.7647058823529411
133230,9,0.766140753968254
133456,0,0.7690056140350877
133456,1,
133456,2,
133456,3,
133456,4,
133456,5,
133456,6,
133456,7,
133456,8,
133456,9,
134157,0,0.7807021052631579
134157,1,0.55
134157,2,0.6541666666666667
134157,3,
134157,4,
134157,5,
134157,6,
134157,7,
134157,8,
134157,9,
134516,0,0.890351052631579
134516,1,0.525
134516,2,
134516,3,
134516,4,
134516,5,
134516,6,
134516,7,
134516,8,
134516,9,
135107,0,0.9736842105263158
135107,1,0.8020835
135107,2,0.838095625
135107,3,0.6933333333333334
135107,4,0.9
135107,5,0.84375
135107,6,0.8518518518518517
135107,7,0.9125
135107,8,0.3403361344537815
135107,9,0.4859198054453263
135419,0,0.7807015789473685
135419,1,
135419,2,
135419,3,
135419,4,
135419,5,
135419,6,
135419,7,
135419,8,
135419,9,
135451,0,0.8991226315789473
135451,1,0.8250000000000001
135451,2,0.7970241666666666
135451,3,0.7166666666666667
135451,4,0.8375
135451,5,
135451,6,
135451,7,
135451,8,
135451,9,
135458,0,0.9780702631578948
135458,1,0.8333335
135458,2,0.9580333333333332
135458,3,0.9116666666666666
135458,4,0.8875
135458,5,0.96875
135458,6,1.0
135458,7,0.875
135458,8,1.0
135458,9,0.8653753306878307
135515,0,0.8421052631578947
135515,1,
135515,2,
135515,3,
135515,4,
135515,5,
135515,6,
135515,7,
135515,8,
135515,9,
135856,0,0.9605263157894736
135856,1,
135856,2,0.79265625
135856,3,0.682962962962963
135856,4,0.7714285714285715
135856,5,0.8125
135856,6,0.7430555555555556
135856,7,0.525
135856,8,0.4823529411764705
135856,9,0.5970349479166667
135877,0,0.8859652631578947
135877,1,0.9
135877,2,0.7172616666666666
135877,3,0.4666666666666667
135877,4,0.585
135877,5,0.59375
135877,6,0.5740740740740741
135877,7,0.3625
135877,8,0.6323529411764706
135877,9,0.6711059464285715
135977,0,0.9078947368421052
135977,1,
135977,2,0.8345245833333333
135977,3,0.6333333333333333
135977,4,0.83375
135977,5,0.8020833333333334
135977,6,0.75
135977,7,0.725
135977,8,0.7352941176470589
135977,9,0.7366219791666666
136164,0,0.4728068421052631
136164,1,0.2375
136164,2,0.735565
136164,3,0.4877777777777778
136164,4,0.5
136164,5,0.8526785714285714
136164,6,0.7052469074074074
136164,7,0.5477272727272727
136164,8,0.7867647058823529
136164,9,0.5330954063492064
136237,0,0.7894736842105263
136237,1,
136237,2,
136237,3,
136237,4,
136237,5,
136237,6,
136237,7,
136237,8,
136237,9,
136636,0,0.9342105263157896
136636,1,0.8
136636,2,
136636,3,
136636,4,
136636,5,
136636,6,
136636,7,
136636,8,
136636,9,
136780,0,0.9035084210526316
136780,1,0.733333
136780,2,0.825595
136780,3,0.4
136780,4,0.675
136780,5,0.90625
136780,6,0.4907411111111111
136780,7,0.45
136780,8,0.8529411764705882
136780,9,0.6468817212301587
136946,0,0.9078947368421052
136946,1,0.4035712857142857
136946,2,0.6642855555555555
136946,3,0.5444444444444444
136946,4,0.4825
136946,5,0.734375
136946,6,0.6635803703703703
136946,7,0.2625
136946,8,
136946,9,0.6372977551020408
137024,0,0.8508768421052632
137024,1,
137024,2,
137024,3,
137024,4,
137024,5,
137024,6,
137024,7,
137024,8,
137024,9,
137226,0,0.7192978947368421
137226,1,0.558333
137226,2,0.7095241666666666
137226,3,
137226,4,
137226,5,
137226,6,
137226,7,
137226,8,
137226,9,
137280,0,0.2807021052631578
137280,1,0.05
137280,2,0.3517858333333334
137280,3,0.1333333333333333
137280,4,0.12
137280,5,0.375
137280,6,0.0648147777777777
137280,7,0.05
137280,8,0.088235294117647
137280,9,0.4062497916666666
137341,0,0.9795322807017544
137341,1,0.803125
137341,2,0.9474194444444444
137341,3,0.9833333333333334
137341,4,0.795
137341,5,1.0
137341,6,0.9120372222222222
137341,7,0.8250000000000001
137341,8,0.9852941176470588
137341,9,0.9621758796296296
137359,0,0.9035084210526316
137359,1,0.3
137359,2,
137359,3,
137359,4,
137359,5,
137359,6,
137359,7,
137359,8,
137359,9,
137396,0,0.9605263157894736
137396,1,0.8916666666666666
137396,2,0.9357125
137396,3,0.8899999999999999
137396,4,0.95
137396,5,0.984375
137396,6,1.0
137396,7,1.0
137396,8,1.0
137396,9,0.971234761904762
137460,0,0.5906435087719298
137460,1,0.4
137460,2,0.6163691666666666
137460,3,0.4121212121212121
137460,4,0.4325
137460,5,0.7604166666666666
137460,6,0.5370370694444444
137460,7,0.41
137460,8,0.5196078431372549
137460,9,0.5558978924162257
137529,0,0.9649122807017544
137529,1,0.6916666666666668
137529,2,0.86131
137529,3,0.3933333333333333
137529,4,0.3319999999999999
137529,5,0.875
137529,6,
137529,7,
137529,8,
137529,9,
137557,0,0.5350873684210526
137557,1,
137557,2,0.4434525
137557,3,0.1333333333333333
137557,4,0.53
137557,5,0.59375
137557,6,
137557,7,
137557,8,
137557,9,
137642,0,0.807017894736842
137642,1,
137642,2,
137642,3,
137642,4,
137642,5,
137642,6,
137642,7,
137642,8,
137642,9,
137793,0,0.9210526315789472
137793,1,0.766667
137793,2,
137793,3,
137793,4,
137793,5,
137793,6,
137793,7,
137793,8,
137793,9,
137984,0,0.9356726315789472
137984,1,
137984,2,0.8453854166666668
137984,3,0.8341666666666667
137984,4,1.0
137984,5,0.84375
137984,6,0.6870371111111111
137984,7,0.7041666666666666
137984,8,0.4866310160427807
137984,9,0.7145197998619738
137985,0,0.6959063157894737
137985,1,
137985,2,
137985,3,
137985,4,
137985,5,
137985,6,
137985,7,
137985,8,
137985,9,
138069,0,0.7258768421052632
138069,1,
138069,2,
138069,3,
138069,4,
138069,5,
138069,6,
138069,7,
138069,8,
138069,9,
138097,0,0.9444445614035089
138097,1,0.799536888888889
138097,2,0.8129160833333333
138097,3,0.5033333333333333
138097,4,0.7383333333333333
138097,5,0.90625
138097,6,0.8531746031746031
138097,7,0.7125
138097,8,0.8725490196078431
138097,9,0.7788761072954823
139132,0,0.9298247368421052
139132,1,0.325
139132,2,0.7839283333333333
139132,3,
139132,4,
139132,5,
139132,6,0.3796299999999999
139132,7,0.55
139132,8,0.5882352941176471
139132,9,0.4792005527210884
139839,0,0.8304094736842105
139839,1,0.1875
139839,2,0.7525797222222224
139839,3,0.8225
139839,4,0.8625
139839,5,0.9166666666666666
139839,6,0.8888888888888888
139839,7,0.625
139839,8,0.8088235294117647
139839,9,0.719099852292769
140107,0,0.7982452631578948
140107,1,0.125
140107,2,0.7714283333333333
140107,3,0.3333333333333333
140107,4,0.7
140107,5,0.78125
140107,6,1.0
140107,7,0.75
140107,8,0.8823529411764706
140107,9,0.3425922222222222
140185,0,0.8596494736842105
140185,1,0.6333333333333334
140185,2,0.7922616666666666
140185,3,
140185,4,
140185,5,
140185,6,
140185,7,
140185,8,
140185,9,
140250,0,0.9736842105263158
140250,1,0.4666665
140250,2,0.7470241666666667
140250,3,0.4622222222222222
140250,4,0.4825
140250,5,0.78125
140250,6,0.5787038888888889
140250,7,0.4
140250,8,0.4705882352941176
140250,9,0.4595754861111111
140652,0,0.6842105263157895
140652,1,
140652,2,
140652,3,
140652,4,
140652,5,
140652,6,
140652,7,
140652,8,
140652,9,
140917,0,0.8333336842105263
140917,1,
140917,2,
140917,3,
140917,4,
140917,5,
140917,6,
140917,7,
140917,8,
140917,9,
141137,0,0.3947368421052631
141137,1,
141137,2,
141137,3,
141137,4,
141137,5,
141137,6,
141137,7,
141137,8,
141137,9,
141547,0,0.8157894736842105
141547,1,
141547,2,
141547,3,
141547,4,
141547,5,
141547,6,
141547,7,
141547,8,
141547,9,
142049,0,0.8450294736842104
142049,1,0.45
142049,2,0.7498019444444445
142049,3,0.2833333333333333
142049,4,
142049,5,
142049,6,
142049,7,
142049,8,
142049,9,
142059,0,0.8947368421052632
142059,1,
142059,2,
142059,3,
142059,4,
142059,5,
142059,6,
142059,7,
142059,8,
142059,9,
142110,0,0.5263157894736842
142110,1,
142110,2,
142110,3,
142110,4,
142110,5,
142110,6,
142110,7,
142110,8,
142110,9,
142274,0,0.9078947368421052
142274,1,0.5333335
142274,2,0.4470241666666666
142274,3,
142274,4,
142274,5,
142274,6,
142274,7,
142274,8,
142274,9,
142311,0,0.7938594736842105
142311,1,
142311,2,
142311,3,
142311,4,
142311,5,
142311,6,
142311,7,
142311,8,
142311,9,
142423,0,0.9122810526315788
142423,1,
142423,2,0.9047583333333334
142423,3,0.8666666666666667
142423,4,1.0
142423,5,0.9375
142423,6,
142423,7,
142423,8,
142423,9,
142766,0,0.4824557894736842
142766,1,
142766,2,
142766,3,
142766,4,
142766,5,
142766,6,
142766,7,
142766,8,
142766,9,
142944,0,0.6842105263157895
142944,1,
142944,2,
142944,3,
142944,4,
142944,5,
142944,6,
142944,7,
142944,8,
142944,9,
143275,0,0.6228073684210527
143275,1,0.2
143275,2,0.4470241666666666
143275,3,
143275,4,
143275,5,
143275,6,
143275,7,
143275,8,
143275,9,
143659,0,0.8157894736842105
143659,1,
143659,2,
143659,3,
143659,4,
143659,5,
143659,6,
143659,7,
143659,8,
143659,9,
143892,0,0.807017894736842
143892,1,
143892,2,
143892,3,
143892,4,
143892,5,
143892,6,
143892,7,
143892,8,
143892,9,
143922,0,0.7631578947368421
143922,1,0.375
143922,2,
143922,3,
143922,4,
143922,5,
143922,6,
143922,7,
143922,8,
143922,9,
144140,0,0.5614031578947368
144140,1,
144140,2,
144140,3,
144140,4,
144140,5,
144140,6,
144140,7,
144140,8,
144140,9,
144805,0,0.9122810526315788
144805,1,
144805,2,0.8541666666666666
144805,3,
144805,4,
144805,5,
144805,6,
144805,7,
144805,8,
144805,9,
144877,0,0.8888891228070176
144877,1,0.733333
144877,2,0.93155
144877,3,0.8711111111111111
144877,4,0.9
144877,5,0.890625
144877,6,0.8425927777777777
144877,7,0.7625
144877,8,0.8823529411764706
144877,9,0.8395203968253968
145072,0,0.6842105263157895
145072,1,
145072,2,
145072,3,
145072,4,
145072,5,
145072,6,
145072,7,
145072,8,
145072,9,
145097,0,0.4912278947368421
145097,1,
145097,2,
145097,3,
145097,4,
145097,5,
145097,6,
145097,7,
145097,8,
145097,9,
145177,0,0.8538010526315789
145177,1,0.425
145177,2,0.6886908333333333
145177,3,0.26
145177,4,
145177,5,
145177,6,
145177,7,
145177,8,
145177,9,
145187,0,0.7456136842105263
145187,1,
145187,2,
145187,3,
145187,4,
145187,5,
145187,6,
145187,7,
145187,8,
145187,9,
145236,0,0.9473684210526316
145236,1,0.45
145236,2,0.7047616666666666
145236,3,0.7600000000000001
145236,4,0.7175
145236,5,0.9375
145236,6,0.8541666666666666
145236,7,0.7375
145236,8,0.638655462184874
145236,9,0.4603373611111111
145376,0,0.4298242105263158
145376,1,
145376,2,
145376,3,
145376,4,
145376,5,
145376,6,
145376,7,
145376,8,
145376,9,
145443,0,0.9473684210526316
145443,1,0.75
145443,2,0.7937500000000001
145443,3,
145443,4,
145443,5,
145443,6,
145443,7,
145443,8,
145443,9,
145594,0,0.925438947368421
145594,1,
145594,2,
145594,3,
145594,4,
145594,5,
145594,6,
145594,7,
145594,8,
145594,9,
145866,0,0.9342105263157896
145866,1,0.675
145866,2,
145866,3,
145866,4,
145866,5,
145866,6,
145866,7,
145866,8,
145866,9,
145972,0,0.9152045614035088
145972,1,
145972,2,0.8203862500000001
145972,3,0.4773333333333333
145972,4,0.48
145972,5,0.8125
145972,6,0.814815
145972,7,0.7000000000000001
145972,8,0.5808823529411765
145972,9,0.670930507936508
146073,0,0.6967418045112782
146073,1,0.4916669999999999
146073,2,0.4636908333333333
146073,3,
146073,4,
146073,5,
146073,6,
146073,7,
146073,8,
146073,9,
146336,0,0.7807015789473684
146336,1,
146336,2,
146336,3,
146336,4,
146336,5,
146336,6,
146336,7,
146336,8,
146336,9,
146601,0,0.9678364912280704
146601,1,
146601,2,
146601,3,
146601,4,
146601,5,
146601,6,
146601,7,
146601,8,
146601,9,
146999,0,0.9736842105263158
146999,1,
146999,2,
146999,3,
146999,4,
146999,5,
146999,6,
146999,7,
146999,8,
146999,9,
147080,0,0.8289473684210527
147080,1,
147080,2,0.7050579166666666
147080,3,0.64
147080,4,0.6533333333333333
147080,5,0.84375
147080,6,0.8240738888888889
147080,7,0.675
147080,8,0.6470588235294117
147080,9,0.616294098324515
148195,0,0.7543863157894737
148195,1,0.7083333333333334
148195,2,0.7282741666666667
148195,3,0.3333333333333333
148195,4,
148195,5,
148195,6,
148195,7,
148195,8,
148195,9,
148316,0,0.880117192982456
148316,1,
148316,2,
148316,3,
148316,4,
148316,5,
148316,6,
148316,7,
148316,8,
148316,9,
148987,0,1.0
148987,1,0.966667
148987,2,0.8166666666666668
148987,3,0.88
148987,4,0.75
148987,5,0.84375
148987,6,0.9305555555555556
148987,7,1.0
148987,8,0.9705882352941176
148987,9,0.8058384052579365
149165,0,0.8552631578947368
149165,1,
149165,2,
149165,3,
149165,4,
149165,5,
149165,6,
149165,7,
149165,8,
149165,9,
149382,0,0.840350947368421
149382,1,
149382,2,
149382,3,
149382,4,
149382,5,
149382,6,
149382,7,
149382,8,
149382,9,
149917,0,0.9473684210526316
149917,1,
149917,2,
149917,3,
149917,4,
149917,5,
149917,6,
149917,7,
149917,8,
149917,9,
150156,0,0.8947368421052632
150156,1,
150156,2,
150156,3,
150156,4,
150156,5,
150156,6,
150156,7,
150156,8,
150156,9,
150253,0,0.9532164912280702
150253,1,0.8964285714285715
150253,2,0.9462287037037036
150253,3,0.9566666666666668
150253,4,0.9175
150253,5,0.96875
150253,6,0.8518518518518517
150253,7,0.8083333333333332
150253,8,0.8823529411764706
150253,9,0.9197598313492064
150773,0,0.8654971929824562
150773,1,0.83541675
150773,2,0.8852371666666666
150773,3,
150773,4,
150773,5,
150773,6,
150773,7,
150773,8,
150773,9,
150837,0,0.7192984210526316
150837,1,0.3125
150837,2,
150837,3,
150837,4,
150837,5,
150837,6,
150837,7,
150837,8,
150837,9,
150972,0,0.809941403508772
150972,1,
150972,2,0.9201379166666668
150972,3,0.5841666666666667
150972,4,0.48
150972,5,0.875
150972,6,0.6097883015873016
150972,7,0.625
150972,8,0.7394957983193278
150972,9,0.5353468074156746
151062,0,0.7865494736842106
151062,1,0.15
151062,2,0.6753955555555556
151062,3,0.4599999999999999
151062,4,0.4575
151062,5,0.75
151062,6,0.4768516666666667
151062,7,0.525
151062,8,0.6176470588235294
151062,9,0.4825058407738095
151369,0,0.8804826315789474
151369,1,
151369,2,
151369,3,
151369,4,
151369,5,
151369,6,
151369,7,
151369,8,
151369,9,
151394,0,0.6491231578947368
151394,1,0.670833
151394,2,0.5684525
151394,3,0.2933333333333333
151394,4,0.21
151394,5,0.875
151394,6,0.6851855555555555
151394,7,
151394,8,
151394,9,
152540,0,0.9210526315789472
152540,1,0.708333
152540,2,0.8642833333333333
152540,3,
152540,4,
152540,5,
152540,6,
152540,7,
152540,8,
152540,9,
152546,0,0.8017541052631578
152546,1,0.7583333333333333
152546,2,
152546,3,
152546,4,
152546,5,
152546,6,
